bitcointaddress,valueCount
bitcoinpubkey_4104C083AA35EA09AE746C122791C66B3150AC7B4FFBD7342C5E21BD7F7D04A68FD788BAA6E0FD8A1D4E8E35C3F968EC3B5B5D32792D505DF4D9DEC357B18B495BD0,0.21375
bitcoinpubkey_4104CEEE1B864E673EB4492B9B0C8C938FEA6343DBA5556CFF41BEEE4AD994A6D2365B80751BA263D160E1FDC4523AC46CEE651AD21C2F5C629EC0ED060AC1F51B39,0.21375
bitcoinaddress_4B62AF51BE388669435F8D5F28E6D2587AF642F9,0.21375
bitcoinaddress_F8FA6395E704EC3E2B7CA3637E9AB14F1E2C69DC,0.21375
bitcoinpubkey_41047B6AE726199FB7183D26C0DA0D11147B6BFDA3DB1FD6853B4ADA855D764A9DEECE1FE31D31BD1AD36D8DB70F5567D4658DF3C9D9DEE5298DF47393C55D821014,0.21375
bitcoinpubkey_41040E5294B908CF239280DFAF35D3F92C711D1774A2D4ED0774F79A7C326370BE736DBC4A7E986B45E36A34E8057F6CFBA2E0ADB7EF93B275885614FB1469675AC9,0.21375
bitcoinpubkey_410452786008F817A36AF49F04B6F1B16C328191FE641355A0799CA8F2E26217DE8DFFD7A724E42FBB13BB81379AC8E2F78AEC469C299B608257FB9A6DDD8E92EC25,0.21375
bitcoinpubkey_41043C61E73FD7C59761B531306A8420A078F3D37735A55BD6AAF14C743AD7CFA2F10A756067BBBE2DD9A181909AB5FEA960C448ECB2E5D6D4618DD60A3131BA9E4B,0.21375
bitcoinpubkey_410495DDBE11142A8413969B3478ABF5FCAB04F8CFEF97126DD42AC2CEDD01C91E1F90C56B8A79AD0AE3C62B6E84EDC3C5B3D4282ADB4A44BE48E45A6C90DE2B2E3B,0.21375
bitcoinpubkey_410480B412FACE904EE2993E5846328FA538411ACCAF20961AE0CA2880077802158B9DF38F7C11BF78B0BCA275035165C2B2889315FFEFA05EA7B4B405C4E6D22244,0.21375
bitcoinpubkey_4104C6E3821D3D469A837A0DD13BC135BBAC266B1D8E84DF2200B53005C96EC1092961A888161B9FA1775B062FBAD07E297466186AD02EE589C4308B93E0FDD03596,0.20795454545454545
bitcoinpubkey_4104AA3C7574919FBC58F6C5813D792DD50797DE499F6B7E2EE6F9E79456FAEA7A2AA1D520C749803EBDC8948ED78B37C87FCF6F451BB477B8F30C773391C9F0751D,0.206046875
bitcoinaddress_E362CE79BDA60EE4F62741F8CB4D013368AE82A6,0.206046875
bitcoinpubkey_4104227FC588B383E5F6EE1A0D26232C80731258BFEDD1984FF929DE85F2BB51FF1A0E4CD4716130FF1ADFF5DD072E415BF76FE941D157F7FCFE5CDAF9008EECE316,0.20355
bitcoinpubkey_41049677B7A2176EBBD716C5A3B3F0D348D69588F1130A8C6EEAB252771AE15BF893913F5DD9C6E6CF2BF65C9BB79B58766C09BE3EAD79F08D995A8B0FAE1BC6031B,0.20355
bitcoinpubkey_4104DDC647C01695D6CCC16F8101F0AFAAEE403E69507CEF8B50BDC9E5AC51163D1F3C672048A96E054AA10F840487818DB1E5FEBCD02B2F8E1B844013F11C3CCAED,0.20355
bitcoinaddress_94805FB42295CF836540F1599C45B351707D403F,0.20102063681585242
bitcoinaddress_81AB11430B17D7AB08F2FE9C3D40B2D9F6E3BE26,0.1978125
bitcoinpubkey_4104B48F20398CAAF3FF5D40710E0AF87A4B86FD19D125DDACF15A2A023831D1731350E5FD40D0E28BB6481AD1843847213764FEB98A2DD041069A8C39C842E1DA93,0.1957885897691083
bitcoinpubkey_4104C20502B45FE276D418A32B55435CB4361DEA4E173C36A8E0AD52518B17F2D48CDE4336C8AC8D2270E6040469F11C56036DB1FEEF803FB529E36D0F599261CB19,0.1957885897691083
bitcoinpubkey_4104DEBEC4C8F781D5223A90AA90416EE51ABF15D37086CC2D9BE67873534FB06AE68C8A4E0ED0A7EEDFF9C97FE23F03E652D7F44501286DC1F75148BFAA9E386300,0.1957885897691083
bitcoinpubkey_41044BDC62D08CC074664CEF09B24B01125A5E92FC2D61F821D6FDDAC367EB80B06A0A6148FEABB0D25717F9EB84950EF0D3E7FE49CE7FB5A6E14DA881A5B2BC64C0,0.1957885897691083
bitcoinpubkey_410498BDCAA7492990A225289AC0D748A4A416C8DD65AE35592679ADD9721076CE9ADCB2828F12FE1792F62B3CC59EB684334F62F07C90EB1688D411FBA1CF8E132F,0.19319028662420382
bitcoinpubkey_41040B23D3B8DA1ECFC7BC2F7A493903D9C659048ED0441E7F56A7FFD7C43D815A5CD214B58A9952459252DCCB68E465B877F8901644D61CD68509A2F066B0458A34,0.19319028662420382
bitcoinpubkey_41045FA178748DDF021632BE704CA8A31AB9E7865FE93EFB4A2CAA86C29C099CFFA9A47CFE02839A227B7CEF0C765FC823744F155E8FE262770B91A27D767309D1FE,0.19319028662420382
bitcoinpubkey_4104FE1B9CCF732E1F6B760C5ED3152388EEEADD4A073E621F741EB157E6A62E3547C8E939ABBD6A513BF3A1FBE28F9EA85A4E64C526702435D726F7FF14DA40BAE4,0.1925
bitcoinpubkey_4104BED827D37474BEFFB37EFE533701AC1F7C600957A4487BE8B371346F016826EE6F57BA30D88A472A0E4ECD2F07599A795F1F01DE78D791B382E65EE1C58B4508,0.1925
bitcoinpubkey_4104BAF1C46BB55FBDE9F19EC9748298A4CCAB843AE8FE6455EF442ED9293F66477E2B77EA462B38ECEAE1C21C756F63477B5CA142138929FE5D70C945D38E75FA8C,0.1925
bitcoinpubkey_4104B680C3A878B22C39682FB2995DAE46A1CC51B5F49032FB29A51B293CEFFB5B5DFEFB441116FA0D65CDAE44B8FA82FA634A6E5B9D56E03112C8B54410F57F0003,0.1925
