"date","value"
[2015-12-22,1508.0266666666666]
[2015-12-23,1383.0573248407643]
[2015-12-24,1540.5289855072465]
[2015-12-25,1129.5828220858896]
[2015-12-26,1037.9766081871346]
[2015-12-27,786.2425742574258]
[2015-12-28,1138.171052631579]
[2015-12-29,1135.361963190184]
[2015-12-30,1088.321212121212]
[2015-12-31,1097.9716312056737]
[2016-01-01,931.1203007518797]
[2016-01-02,1015.4755244755245]
[2016-01-03,968.9933774834437]
[2016-01-04,1002.876404494382]
[2016-01-05,1183.2064516129033]
[2016-01-06,1179.8979591836735]
[2016-01-07,1344.8642857142856]
[2016-01-08,1058.0813953488373]
[2016-01-09,1176.4064516129033]
[2016-01-10,893.2247191011236]
[2016-01-11,1115.7857142857142]
[2016-01-12,1159.9345238095239]
[2016-01-13,1268.8581081081081]
[2016-01-14,1363.8529411764705]
[2016-01-15,1500.8790322580646]
[2016-01-16,1377.8823529411766]
[2016-01-17,1346.032894736842]
[2016-01-18,1259.1183431952663]
[2016-01-19,1350.2086330935251]
[2016-01-20,1380.5389610389611]
[2016-01-21,1639.3233082706768]
[2016-01-22,1232.1136363636363]
[2016-01-23,1098.2114285714285]
[2016-01-24,1188.059880239521]
[2016-01-25,1295.1453488372092]
[2016-01-26,1423.8509316770187]
[2016-01-27,1499.0331125827815]
[2016-01-28,1526.0733333333333]
[2016-01-29,1361.5060975609756]
[2016-01-30,1053.9304812834225]
[2016-01-31,964.0765027322404]
[2016-02-01,1367.4363636363637]
[2016-02-02,1347.1016949152543]
[2016-02-03,1079.2485875706216]
[2016-02-04,1175.093023255814]
[2016-02-05,1209.8478260869565]
[2016-02-06,1145.0204081632653]
[2016-02-07,1171.5027932960893]
[2016-02-08,1517.7350993377484]
[2016-02-09,1309.1166666666666]
[2016-02-10,1442.8375]
[2016-02-11,1156.778947368421]
[2016-02-12,1178.546511627907]
[2016-02-13,1173.5625]
[2016-02-14,1150.8125]
[2016-02-15,1417.0258064516129]
[2016-02-16,1541.8142857142857]
[2016-02-17,1516.8993288590605]
[2016-02-18,1229.6761363636363]
[2016-02-19,1558.376811594203]
[2016-02-20,1408.2631578947369]
[2016-02-21,1580.3955223880596]
[2016-02-22,1872.928]
[2016-02-23,1816.7388059701493]
[2016-02-24,1889.3589743589744]
[2016-02-25,1408.0632911392406]
[2016-02-26,1447.7163120567375]
[2016-02-27,1263.5034965034965]
[2016-02-28,1701.6496350364964]
[2016-02-29,1997.1119402985075]
[2016-03-01,1994.5401459854015]
[2016-03-02,1716.783439490446]
[2016-03-03,1646.5220588235295]
[2016-03-04,1378.4605263157894]
[2016-03-05,1530.8881578947369]
[2016-03-06,1115.1020408163265]
[2016-03-07,1328.474820143885]
[2016-03-08,1315.2980132450332]
[2016-03-09,1158.8902439024391]
[2016-03-10,1197.487341772152]
[2016-03-11,1197.3647798742138]
[2016-03-12,1157.1768707482993]
[2016-03-13,1135.1461538461538]
[2016-03-14,1276.639455782313]
[2016-03-15,1241.9878048780488]
[2016-03-16,1362.320512820513]
[2016-03-17,1464.923076923077]
[2016-03-18,1543.780303030303]
[2016-03-19,1337.8496240601503]
[2016-03-20,1176.2091503267975]
[2016-03-21,1480.686567164179]
[2016-03-22,1353.0653594771243]
[2016-03-23,1270.6938775510205]
[2016-03-24,1277.7891156462586]
[2016-03-25,1236.392857142857]
[2016-03-26,1019.41875]
[2016-03-27,1152.7218045112782]
[2016-03-28,1191.1875]
[2016-03-29,1181.7650602409637]
[2016-03-30,1363.2702702702702]
[2016-03-31,1684.312]
[2016-04-01,1400.972972972973]
[2016-04-02,1308.2945205479452]
[2016-04-03,1225.1549295774648]
[2016-04-04,1276.2699386503068]
[2016-04-05,1379.6298701298701]
[2016-04-06,1428.0645161290322]
[2016-04-07,1557.4964539007092]
[2016-04-08,1490.5416666666667]
[2016-04-09,1206.9759036144578]
[2016-04-10,1083.6823529411765]
[2016-04-11,1451.2675159235669]
[2016-04-12,1627.606896551724]
[2016-04-13,1374.1575757575758]
[2016-04-14,1469.6322580645162]
[2016-04-15,1471.5069444444443]
[2016-04-16,1328.6853146853148]
[2016-04-17,1256.0933333333332]
[2016-04-18,1539.937062937063]
[2016-04-19,1508.1013513513512]
[2016-04-20,1362.5403726708075]
[2016-04-21,1409.9666666666667]
[2016-04-22,1427.6418918918919]
[2016-04-23,1329.0985915492959]
[2016-04-24,1332.8257575757575]
[2016-04-25,1735.7222222222222]
[2016-04-26,1671.74]
[2016-04-27,1778.9777777777779]
[2016-04-28,1847.888888888889]
[2016-04-29,1671.1096774193547]
[2016-04-30,1522.4758620689656]
[2016-05-01,1227.6774193548388]
[2016-05-02,1421.7612903225806]
[2016-05-03,1542.202614379085]
[2016-05-04,1454.25]
[2016-05-05,1480.7579617834394]
[2016-05-06,1437.9509202453987]
[2016-05-07,1294.7628205128206]
[2016-05-08,1148.2484848484848]
[2016-05-09,1274.3735632183907]
[2016-05-10,1598.625806451613]
[2016-05-11,1699.273381294964]
[2016-05-12,1691.2941176470588]
[2016-05-13,1523.4172185430464]
[2016-05-14,1521.1376811594203]
[2016-05-15,1352.08]
[2016-05-16,1769.2272727272727]
[2016-05-17,1635.9]
[2016-05-18,1601.041095890411]
[2016-05-19,1790.8934426229507]
[2016-05-20,1433.9127516778524]
[2016-05-21,1392.9191176470588]
[2016-05-22,995.6847826086956]
[2016-05-23,1179.0276243093922]
[2016-05-24,1627.642857142857]
[2016-05-25,1837.8970588235295]
[2016-05-26,1617.8260869565217]
[2016-05-27,1633.219696969697]
[2016-05-28,1378.7205882352941]
[2016-05-29,1219.3831168831168]
[2016-05-30,1510.4592592592592]
[2016-05-31,1624.280303030303]
[2016-06-01,1707.764705882353]
[2016-06-02,1615.904761904762]
[2016-06-03,1750.1666666666667]
[2016-06-04,1557.5968992248063]
[2016-06-05,1160.993865030675]
[2016-06-06,1295.7218934911243]
[2016-06-07,1628.2887323943662]
[2016-06-08,1624.6275862068965]
[2016-06-09,1393.3511904761904]
[2016-06-10,1665.7777777777778]
[2016-06-11,1361.5157232704403]
[2016-06-12,1399.9662162162163]
[2016-06-13,1587.4935897435898]
[2016-06-14,1767.1875]
[2016-06-15,1768.6285714285714]
[2016-06-16,1767.25]
[2016-06-17,1693.5133333333333]
[2016-06-18,1528.4802631578948]
[2016-06-19,1224.5055555555555]
[2016-06-20,1513.877300613497]
[2016-06-21,1686.3986013986014]
[2016-06-22,1721.934306569343]
[2016-06-23,1743.0689655172414]
[2016-06-24,1945.3666666666666]
[2016-06-25,1305.7484662576687]
[2016-06-26,1225.168918918919]
[2016-06-27,1483.9507042253522]
[2016-06-28,1406.2818791946308]
[2016-06-29,1608.881118881119]
[2016-06-30,1543.0671140939598]
[2016-07-01,1245.4411764705883]
[2016-07-02,1378.0620689655173]
[2016-07-03,1182.7733333333333]
[2016-07-04,1338.0254777070063]
[2016-07-05,1580.3407407407408]
[2016-07-06,1477.7152777777778]
[2016-07-07,1548.9044117647059]
[2016-07-08,1484.0068965517241]
[2016-07-09,1288.241610738255]
[2016-07-10,1061.8823529411766]
[2016-07-11,1426.9868421052631]
[2016-07-12,1587.0]
[2016-07-13,1618.1037037037038]
[2016-07-14,1610.0802919708028]
[2016-07-15,1555.8297872340424]
[2016-07-16,1167.025641025641]
[2016-07-17,1145.9133333333334]
[2016-07-18,1492.248275862069]
[2016-07-19,1761.236220472441]
[2016-07-20,1503.5466666666666]
[2016-07-21,1591.4685314685314]
[2016-07-22,1773.3934426229507]
[2016-07-23,1524.25]
[2016-07-24,1426.6796875]
[2016-07-25,1799.3283582089553]
[2016-07-26,1868.1746031746031]
[2016-07-27,1843.008]
[2016-07-28,1763.1313868613138]
[2016-07-29,1557.6510067114093]
[2016-07-30,1709.8]
[2016-07-31,1266.8461538461538]
[2016-08-01,1465.5562913907286]
[2016-08-02,1578.5189873417721]
[2016-08-03,1519.16875]
[2016-08-04,1519.3612903225805]
[2016-08-05,1359.868263473054]
[2016-08-06,1141.6337209302326]
[2016-08-07,1352.1571428571428]
[2016-08-08,1534.1168831168832]
[2016-08-09,1791.0]
[2016-08-10,1630.8544303797469]
[2016-08-11,1813.897810218978]
[2016-08-12,1536.7597402597403]
[2016-08-13,1323.1901840490798]
[2016-08-14,1210.6242424242423]
[2016-08-15,1386.13698630137]
[2016-08-16,1815.4492753623188]
[2016-08-17,1939.2377049180327]
[2016-08-18,1617.6107382550335]
[2016-08-19,1715.6363636363637]
[2016-08-20,1259.2588235294118]
[2016-08-21,1184.1538461538462]
[2016-08-22,1424.1069182389938]
[2016-08-23,1590.6066666666666]
[2016-08-24,1531.3910256410256]
[2016-08-25,1840.0645161290322]
[2016-08-26,1672.2374100719423]
[2016-08-27,1352.6901408450703]
[2016-08-28,1153.1744966442952]
[2016-08-29,1476.0316455696202]
[2016-08-30,1641.9655172413793]
[2016-08-31,1551.9194630872482]
[2016-09-01,1777.9242424242425]
[2016-09-02,1429.0123456790122]
[2016-09-03,1457.064]
[2016-09-04,1059.8011695906432]
[2016-09-05,1592.4142857142858]
[2016-09-06,1647.020979020979]
[2016-09-07,1684.421768707483]
[2016-09-08,1629.2056737588653]
[2016-09-09,1490.376712328767]
[2016-09-10,1307.703947368421]
[2016-09-11,1090.9878787878788]
[2016-09-12,1242.7117647058824]
[2016-09-13,1495.6012658227849]
[2016-09-14,1472.6948051948052]
[2016-09-15,1513.1474358974358]
[2016-09-16,1452.268456375839]
[2016-09-17,1409.6026490066224]
[2016-09-18,1283.1677852348994]
[2016-09-19,1607.875]
[2016-09-20,1680.8758620689655]
[2016-09-21,1461.4242424242425]
[2016-09-22,1532.544217687075]
[2016-09-23,1719.8636363636363]
[2016-09-24,1301.5757575757575]
[2016-09-25,1017.546875]
[2016-09-26,1499.2745098039215]
[2016-09-27,1526.7307692307693]
[2016-09-28,1519.6928104575163]
[2016-09-29,1625.3809523809523]
[2016-09-30,1917.6814814814816]
[2016-10-01,1293.4096385542168]
[2016-10-02,1383.5524475524476]
[2016-10-03,1710.2152777777778]
[2016-10-04,1656.7962962962963]
[2016-10-05,1666.1132075471698]
[2016-10-06,1680.611111111111]
[2016-10-07,1834.8851351351352]
[2016-10-08,1496.2603550295858]
[2016-10-09,1323.0377358490566]
[2016-10-10,1702.808]
[2016-10-11,1909.978417266187]
[2016-10-12,1672.5704225352113]
[2016-10-13,1813.2204724409448]
[2016-10-14,1677.6785714285713]
[2016-10-15,1578.0]
[2016-10-16,1478.9248120300751]
[2016-10-17,1837.1782945736434]
[2016-10-18,1633.9473684210527]
[2016-10-19,1658.0381679389313]
[2016-10-20,1974.6456692913387]
[2016-10-21,1669.3105590062112]
[2016-10-22,1426.371794871795]
[2016-10-23,1326.75]
[2016-10-24,1602.1776315789473]
[2016-10-25,1704.927536231884]
[2016-10-26,1602.5035971223022]
[2016-10-27,1998.4601226993866]
[2016-10-28,1666.3197278911564]
[2016-10-29,1605.7412587412587]
[2016-10-30,1227.784090909091]
[2016-10-31,1641.891156462585]
[2016-11-01,1653.1409395973155]
[2016-11-02,2015.8396946564885]
[2016-11-03,1780.0980392156862]
[2016-11-04,2104.358333333333]
[2016-11-05,1627.8639455782313]
[2016-11-06,1472.3961038961038]
[2016-11-07,1879.6783216783217]
[2016-11-08,1753.3176470588235]
[2016-11-09,1871.4178082191781]
[2016-11-10,1605.3293413173653]
[2016-11-11,1561.801204819277]
[2016-11-12,1379.4670658682635]
[2016-11-13,1509.787234042553]
[2016-11-14,1582.5798816568047]
[2016-11-15,1790.3101265822784]
[2016-11-16,1681.3863636363637]
[2016-11-17,1748.0448717948718]
[2016-11-18,1863.4133333333334]
[2016-11-19,1756.6857142857143]
[2016-11-20,1907.2348484848485]
[2016-11-21,2051.6029411764707]
[2016-11-22,2131.06015037594]
[2016-11-23,1929.421768707483]
[2016-11-24,1999.9125]
[2016-11-25,2077.947712418301]
[2016-11-26,1814.9735099337747]
[2016-11-27,1648.4933333333333]
[2016-11-28,1819.8509316770187]
[2016-11-29,1938.8278145695365]
[2016-11-30,2075.8417266187053]
[2016-12-01,1669.0067567567567]
[2016-12-02,2177.478260869565]
[2016-12-03,1690.44]
[2016-12-04,1668.9]
[2016-12-05,1828.5033112582782]
[2016-12-06,2129.4238410596026]
[2016-12-07,1762.8150289017342]
[2016-12-08,1825.8037974683543]
[2016-12-09,1999.6222222222223]
[2016-12-10,1933.632]
[2016-12-11,1256.7379679144385]
[2016-12-12,1631.188679245283]
[2016-12-13,1660.4887640449438]
[2016-12-14,2041.3586206896553]
[2016-12-15,2212.377049180328]
[2016-12-16,2144.330882352941]
[2016-12-17,1656.6783216783217]
[2016-12-18,1643.388489208633]
[2016-12-19,1858.6143790849674]
[2016-12-20,2155.6014492753625]
[2016-12-21,2056.6708860759495]
[2016-12-22,2010.516129032258]
[2016-12-23,1969.1298701298701]
[2016-12-24,1827.1691176470588]
[2016-12-25,1210.2012195121952]
[2016-12-26,1652.4966887417218]
[2016-12-27,1932.2147651006712]
[2016-12-28,1851.351851851852]
[2016-12-29,1997.125]
[2016-12-30,1821.6540880503144]
[2016-12-31,1741.445945945946]
[2017-01-01,1155.65625]
[2017-01-02,1886.0133333333333]
[2017-01-03,1777.875]
[2017-01-04,2159.8791946308725]
[2017-01-05,2038.5986394557824]
[2017-01-06,2168.0506329113923]
[2017-01-07,2045.0857142857142]
[2017-01-08,1588.0613496932515]
[2017-01-09,1926.8521126760563]
[2017-01-10,2074.9803921568628]
[2017-01-11,1922.2201257861636]
[2017-01-12,1744.4378698224853]
[2017-01-13,1785.5666666666666]
[2017-01-14,1461.4588235294118]
[2017-01-15,1408.497005988024]
[2017-01-16,1532.5238095238096]
[2017-01-17,1858.8944099378882]
[2017-01-18,1965.9735099337747]
[2017-01-19,1739.7657142857142]
[2017-01-20,1606.768817204301]
[2017-01-21,1463.388888888889]
[2017-01-22,1352.870056497175]
[2017-01-23,1702.9929078014184]
[2017-01-24,1795.7793103448275]
[2017-01-25,2081.0131578947367]
[2017-01-26,2044.02]
[2017-01-27,1584.971264367816]
[2017-01-28,1572.41059602649]
[2017-01-29,1466.867469879518]
[2017-01-30,1715.838028169014]
[2017-01-31,2088.554794520548]
[2017-02-01,1830.0833333333333]
[2017-02-02,1665.5911949685535]
[2017-02-03,2163.2702702702704]
[2017-02-04,1998.2430555555557]
[2017-02-05,1831.4782608695652]
[2017-02-06,1837.952]
[2017-02-07,2140.9868421052633]
[2017-02-08,2103.75]
[2017-02-09,2062.940119760479]
[2017-02-10,2078.751677852349]
[2017-02-11,1898.2962962962963]
[2017-02-12,1677.2413793103449]
[2017-02-13,1747.521472392638]
[2017-02-14,1875.0294117647059]
[2017-02-15,2128.8297872340427]
[2017-02-16,1857.7777777777778]
[2017-02-17,2110.908496732026]
[2017-02-18,1917.9066666666668]
[2017-02-19,1869.0]
[2017-02-20,1910.3082191780823]
[2017-02-21,2023.112676056338]
[2017-02-22,2054.5912408759123]
[2017-02-23,2154.1381578947367]
[2017-02-24,2129.7197452229298]
[2017-02-25,1982.0251572327045]
[2017-02-26,1508.5291005291006]
[2017-02-27,1924.2137404580153]
[2017-02-28,2151.1521739130435]
[2017-03-01,2147.88]
